1978.0027 	 0
1978.0055 	 0.015674715422055844
1978.0082 	 -7.556309389674179e-05
1978.011 	 -0.015848651985069986
1978.0137 	 -0.03168504365006529
1978.0164 	 -0.047594037772437287
1978.0192 	 -0.06352856252646996
1978.0219 	 -0.07954935139461336
1978.0247 	 -0.09525252869941819
1978.0273 	 -0.11139437221034776
1978.0302 	 -0.127648405308322
1978.033 	 -0.14402443397175316
1978.0356 	 -0.16042529361161795
1978.0383 	 -0.17683985554997922
1978.0411 	 -0.1937954259323406
1978.0438 	 -0.21048098309740473
1978.0465 	 -0.22718044909909807
1978.0493 	 -0.24443467128898425
1978.052 	 -0.2612952877896518
1978.0548 	 -0.2785550065493517
1978.0575 	 -0.29556663854975795
1978.0602 	 -0.313136724940693
1978.063 	 -0.330135440994221
1978.0657 	 -0.3476764382331591
1978.0684 	 -0.3649947791657494
1978.0712 	 -0.3824783614430651
1978.0739 	 -0.3997400945393542
1978.0767 	 -0.41696077626329514
1978.0793 	 -0.434133186017706
1978.0822 	 -0.4511046050460682
1978.085 	 -0.46780174090963866
1978.0876 	 -0.4846589460322914
1978.0903 	 -0.5014500109936032
1978.0931 	 -0.5180633765620506
1978.0958 	 -0.5340258962837539
1978.0986 	 -0.550165250626337
1978.1013 	 -0.5662331141226343
1978.104 	 -0.5818970549572263
1978.1068 	 -0.5974830689530171
1978.1095 	 -0.6126258446510728
1978.1123 	 -0.6277417382417948
1978.115 	 -0.642438255782466
1978.1177 	 -0.6573495325495211
1978.1205 	 -0.6716166052366259
1978.1232 	 -0.6861041800008824
1978.1259 	 -0.7002397172607816
1978.1287 	 -0.7143274203430563
1978.1313 	 -0.728364001040403
1978.1342 	 -0.7420722648755266
1978.1368 	 -0.7557669480896533
1978.1396 	 -0.7694199863333859
1978.1425 	 -0.7827686555187736
1978.1451 	 -0.7963900072699255
1978.1478 	 -0.8100400319979635
1978.1506 	 -0.8236590447367871
1978.1533 	 -0.8370034684995231
1978.1561 	 -0.8506432603609531
1978.1588 	 -0.8643532266470427
1978.1615 	 -0.8778166301984062
1978.1643 	 -0.8915994128359943
1978.167 	 -0.9053690374011143
1978.1697 	 -0.9192465562633043
1978.1725 	 -0.9329067307466036
1978.1752 	 -0.9469078874727339
1978.178 	 -0.9609046732649843
1978.1807 	 -0.9750489109261624
1978.1833 	 -0.9890044626328949
1978.1862 	 -1.0033216410880719
1978.1888 	 -1.0174629272725384
1978.1917 	 -1.0318016618682793
1978.1945 	 -1.046156567936258
1978.1971 	 -1.0607308095557582
1978.2 	 -1.0753228612772177
1978.2026 	 -1.0896267735697085
1978.2053 	 -1.104335691514191
1978.2081 	 -1.1190745687787262
1978.2108 	 -1.1339438378182802
1978.2136 	 -1.148854694630186
1978.2163 	 -1.1636803402853513
1978.219 	 -1.17881356292312
1978.2218 	 -1.1943867919372069
1978.2245 	 -1.2095083237480926
1978.2272 	 -1.224974850827183
1978.23 	 -1.2407976816657826
1978.2327 	 -1.2562874408225497
1978.2355 	 -1.272150486677802
1978.2382 	 -1.2884091909023678
1978.2408 	 -1.3046673418595771
1978.2437 	 -1.3210021563598673
1978.2465 	 -1.3373535551922933
1978.2491 	 -1.3541881692513698
1978.252 	 -1.3710474797710244
1978.2546 	 -1.3883606762828689
1978.2574 	 -1.4053405323149295
1978.2601 	 -1.4228048093461572
1978.2628 	 -1.4403155103296037
1978.2656 	 -1.458304267265831
1978.2683 	 -1.4763694397503477
1978.271 	 -1.494067937983758
1978.2738 	 -1.5122513881032245
1978.2765 	 -1.5309153444068477
1978.2793 	 -1.5492222398460849
1978.282 	 -1.5675733884575562
1978.2847 	 -1.585955561975435
1978.2875 	 -1.6044148538204563
1978.2902 	 -1.6228922516601487
1978.293 	 -1.641448109015837
1978.2957 	 -1.6599389044530521
1978.2983 	 -1.6780876675777125
1978.3011 	 -1.6963138110275169
1978.304 	 -1.71402037438938
1978.3066 	 -1.7318109274777347
1978.3094 	 -1.749684519863696
1978.3121 	 -1.7670080639061054
1978.315 	 -1.7840131016337286
1978.3176 	 -1.8009912225793163
1978.3203 	 -1.817664548882715
1978.3231 	 -1.833758828513337
1978.3258 	 -1.8495668622516164
1978.3285 	 -1.8653415144252625
1978.3313 	 -1.880455315558887
1978.334 	 -1.8955402411286133
1978.3368 	 -1.910211696247602
1978.3395 	 -1.92408566751238
1978.3422 	 -1.9379290135112988
1978.345 	 -1.9515553392254816
1978.3477 	 -1.964794226766898
1978.3503 	 -1.9778387150310954
1978.3531 	 -1.9908688893301434
1978.356 	 -2.0031608315671474
1978.3586 	 -2.0154471722418856
1978.3615 	 -2.0275788759606614
1978.3641 	 -2.0395777416033978
1978.367 	 -2.051588268624323
1978.3696 	 -2.063250070894821
1978.3723 	 -2.0748081884819314
1978.3751 	 -2.0863810421764115
1978.3778 	 -2.0981224130857274
1978.3806 	 -2.1096395067770524
1978.3833 	 -2.121348440610907
1978.386 	 -2.1330964898500917
1978.3888 	 -2.144816186567016
1978.3915 	 -2.1569063765580623
1978.3943 	 -2.1686529682570597
1978.397 	 -2.1810599914837576
1978.3997 	 -2.1934757873407444
1978.4025 	 -2.206241889989963
1978.4052 	 -2.219372070090938
1978.408 	 -2.232274709923191
1978.4106 	 -2.245551178750022
1978.4135 	 -2.2592216367851075
1978.4163 	 -2.2733014420283695
1978.419 	 -2.287476131315755
1978.4216 	 -2.3020932940916867
1978.4244 	 -2.3168283113444303
1978.4271 	 -2.3316850505206
1978.4298 	 -2.347322427772012
1978.4326 	 -2.363084219916449
1978.4353 	 -2.37896661803746
